bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,yr_since_renovation,cluster
3,2.0,9258,1.0,1,8,2370,780,1970,2740,10274,44.0,4
3,2.5,12793,2.0,0,8,1990,0,1993,2290,9035,21.0,3
4,1.0,11075,1.5,0,7,1740,0,1965,1580,7684,49.0,19
2,2.0,11285,1.0,0,8,1180,900,1954,2590,13048,61.0,12
4,2.5,10125,2.0,0,7,1560,500,1979,1760,9876,36.0,3
3,2.0,11222,1.0,0,7,1590,0,1948,2160,16300,67.0,19
3,1.5,4000,2.0,0,8,1760,0,1922,1760,4000,92.0,7
4,2.5,4000,2.0,0,7,1620,0,2008,1580,3780,7.0,14
3,2.0,7000,1.0,0,7,1210,0,1975,1670,7000,39.0,5
4,3.0,5050,1.0,0,8,1490,550,1993,2020,6118,22.0,12
3,2.5,9600,2.0,0,9,2270,0,1990,2580,9617,24.0,3
3,1.5,9600,1.0,0,7,1060,0,1962,1440,9600,52.0,17
4,3.0,8170,1.0,0,7,1940,0,1948,1310,8169,66.0,19
5,3.0,5000,2.0,0,9,2050,1020,2006,2070,5000,8.0,7
3,1.0,7590,1.0,0,6,820,110,1943,1220,7590,72.0,8
4,3.0,8480,1.0,3,7,1210,970,1959,2240,8497,56.0,0
3,2.5,8404,2.0,0,8,2130,0,1991,2130,8404,24.0,5
2,2.0,4800,1.0,0,6,800,0,1922,1090,5000,93.0,0
4,2.0,8384,1.0,0,7,1250,950,1959,1750,8384,55.0,19
2,1.5,746,2.0,0,8,1030,100,2009,1520,1519,5.0,7
3,2.5,1620,2.0,0,9,1120,560,2014,1610,1618,1.0,7
4,2.0,5350,1.0,0,7,980,490,1955,1970,6138,59.0,19
4,2.0,40510,1.0,0,8,2390,0,1969,3200,36989,45.0,18
4,2.5,11165,2.0,0,8,2300,0,1979,2170,11165,36.0,15
4,2.0,43692,1.0,0,7,1140,1140,1957,2580,37938,30.0,14
3,2.5,816,3.0,0,8,1330,0,2004,1330,1113,10.0,7
5,2.5,7096,2.0,0,7,2640,0,2003,2640,4850,11.0,2
4,2.0,9747,1.0,0,8,1780,650,1974,2340,10296,40.0,19
4,2.5,35073,2.0,0,9,2470,0,1989,2990,35259,25.0,12
3,1.0,11330,1.0,0,7,1440,0,1965,1580,10100,50.0,8
3,2.0,7200,1.0,0,7,1320,0,1975,1540,7200,39.0,12
3,2.5,6300,2.0,0,8,2810,0,2001,2860,6630,14.0,4
3,3.0,1194,3.0,0,8,1370,0,2005,1320,1217,9.0,7
3,2.5,6341,1.0,0,8,1040,960,1981,2030,6341,33.0,0
3,2.0,6760,1.0,0,8,1980,0,1973,2120,7280,41.0,10
3,2.5,8172,2.0,0,8,2050,0,2002,2140,5664,13.0,8
4,2.0,9240,1.0,0,7,1160,1160,1959,2130,7320,0.0,8
3,2.0,1985,2.0,0,7,1750,210,2003,1760,1985,12.0,13
4,2.0,8171,1.0,0,7,1910,0,1986,1910,7542,29.0,12
3,3.0,11070,2.0,0,8,2030,0,1980,2450,11070,34.0,10
3,2.0,7680,1.0,2,8,1730,480,1972,2390,7680,43.0,19
4,3.0,9426,1.0,0,7,1360,1250,1965,1600,9426,49.0,8
3,2.0,7975,2.0,0,9,1550,970,1990,2520,9900,24.0,10
6,2.0,2774,1.0,0,7,1060,780,1900,1680,4292,114.0,13
3,2.0,7416,1.0,0,7,1570,0,1971,1900,7416,43.0,12
4,3.0,19923,1.0,0,7,1320,1080,1953,2470,10736,62.0,12
3,2.0,5400,2.0,2,9,1930,0,1978,2100,6840,37.0,19
3,1.0,10384,1.0,0,6,1160,0,1969,1200,9880,45.0,14
4,2.5,15000,2.0,0,9,2820,0,1985,2440,15000,29.0,18
4,2.0,8000,2.0,0,8,2040,1020,1922,2730,5800,93.0,13
3,1.0,8450,1.0,0,6,880,440,1961,1320,8450,53.0,17
2,2.0,3624,2.0,0,6,1200,0,2003,1360,2693,11.0,14
3,2.0,104108,1.0,0,7,1250,310,1970,2000,110957,45.0,12
5,2.0,64033,1.0,0,9,2730,340,1983,1560,28260,31.0,6
3,1.0,9600,1.0,0,7,1040,0,1978,1370,10889,36.0,18
3,2.5,8991,1.0,0,7,1570,420,1969,1920,8991,45.0,12
3,2.5,9626,2.0,0,8,1690,0,1984,1860,8958,30.0,4
3,2.0,2738,2.0,0,9,1810,0,1979,1760,2754,35.0,10
4,2.0,8442,1.0,0,7,1640,880,1953,2110,8442,62.0,10
3,2.5,5113,1.0,0,7,1090,480,1996,1570,5150,19.0,17
3,1.0,8910,1.0,0,7,1680,0,1940,1620,7182,74.0,7
3,1.5,7200,1.0,0,7,1250,0,1978,1250,7560,36.0,17
3,1.5,7742,1.0,0,7,1280,0,1962,1450,8316,53.0,12
4,2.5,20793,2.0,0,11,4620,0,1991,3640,20793,23.0,17
3,2.5,5725,2.0,0,7,1580,0,2004,1510,5725,10.0,3
3,2.0,7145,2.0,0,8,1300,350,1977,1760,7206,38.0,19
3,2.0,9600,1.0,0,8,1380,280,1981,2030,9500,33.0,3
4,2.5,7140,2.0,0,8,2410,0,1993,2350,7140,21.0,4
3,2.0,4000,1.5,0,7,1450,270,1921,1410,4000,93.0,19
3,2.5,12406,2.0,2,9,1940,1180,1983,3240,13141,32.0,15
4,2.5,9928,1.0,0,8,1340,1340,1974,2180,10478,41.0,4
5,2.0,13290,1.0,4,8,1400,1240,1954,2400,11942,61.0,5
3,3.0,13264,2.0,0,9,3730,0,1989,3730,14933,26.0,18
3,2.0,6498,1.0,0,7,1700,0,1986,1700,6654,28.0,14
4,2.0,5959,1.0,0,7,1250,1030,1947,1640,5911,67.0,0
3,2.0,2980,2.0,0,7,1220,0,1986,1220,2140,29.0,3
6,4.5,8504,2.0,0,7,3500,0,1980,1550,8460,35.0,19
3,2.5,14298,2.0,0,7,2010,0,1977,2010,14298,37.0,0
3,2.0,9775,1.0,0,8,1430,700,1973,2130,11250,42.0,4
4,2.0,9018,2.0,0,7,1800,0,1992,1670,9380,23.0,1
3,1.0,10125,1.0,0,7,1070,0,1961,1540,10200,53.0,3
3,2.0,5000,1.0,0,6,1020,0,1954,1360,5000,60.0,13
4,2.0,6861,1.0,0,7,1600,0,1994,1870,7455,21.0,6
4,1.5,7800,1.0,0,7,1080,300,1928,1770,7503,86.0,19
3,2.0,168000,2.0,0,10,3270,0,1982,3220,7963,32.0,15
4,2.5,3125,2.0,2,7,1400,700,1907,2060,5040,21.0,7
3,2.0,2850,3.0,0,8,2110,0,2001,1340,5001,13.0,7
3,2.0,5665,1.0,0,7,1320,0,1986,1336,7080,28.0,17
4,2.5,10603,1.0,0,7,1210,1210,1958,1750,10800,56.0,3
3,1.0,4814,1.5,0,6,1390,0,1908,1730,3990,106.0,19
3,3.0,6744,2.0,0,9,1930,390,2014,1700,6744,1.0,19
3,2.5,8169,2.0,0,8,2170,0,2003,2240,6733,12.0,5
4,2.0,38180,2.0,0,8,2710,0,1977,2590,38180,37.0,18
3,2.0,8928,1.0,0,7,1450,0,1998,2050,8523,16.0,14
3,2.5,4400,1.0,0,8,1370,0,1988,1630,4400,26.0,3
3,2.5,3192,1.0,0,7,1070,740,2001,1740,3720,13.0,2
3,2.5,14850,1.0,0,7,1020,400,1963,2060,8800,51.0,17
3,3.0,9620,1.0,0,8,1340,750,1987,2150,9660,27.0,17
3,3.0,9620,1.0,0,8,1340,750,1987,2150,9660,28.0,17
3,1.0,6900,1.0,0,7,1330,0,1976,1530,7000,38.0,17
3,2.0,7419,1.0,0,7,1330,0,1985,1330,7297,29.0,3
5,2.0,7200,1.0,0,6,1110,800,1951,1150,5948,63.0,8
3,2.0,7680,1.0,0,8,1410,900,1978,2080,7680,37.0,17
3,3.0,7378,1.0,0,7,1390,1110,1948,2040,7140,66.0,7
3,2.0,7332,1.0,0,7,1310,0,1987,1530,7362,27.0,14
4,2.5,21781,2.0,0,8,2040,0,1994,2410,21781,20.0,2
4,2.5,21781,2.0,0,8,2040,0,1994,2410,21781,21.0,2
3,2.0,16301,1.0,0,8,1400,1000,1962,1720,9828,52.0,19
3,1.0,4914,1.5,0,7,1400,0,1929,1400,3744,85.0,7
4,2.0,7800,1.0,0,8,1700,0,1975,2430,8342,39.0,10
3,2.0,13241,1.0,2,7,1340,0,1985,2090,9704,29.0,3
4,2.0,8395,1.0,0,7,1470,0,1965,1760,7976,49.0,10
3,2.0,7679,1.0,0,7,1790,0,1953,1560,7680,61.0,19
3,1.5,20251,1.0,0,7,1200,360,1989,1560,19119,25.0,4
3,2.5,108464,2.0,0,8,2620,0,1990,3190,105850,25.0,14
3,1.0,8206,1.0,0,7,1100,480,1962,1600,8196,52.0,17
3,1.0,10000,1.0,0,6,1090,0,1961,1040,7500,53.0,2
4,2.0,7200,1.0,2,7,1260,1260,1955,2360,7300,60.0,5
4,3.0,5502,2.0,0,8,2430,0,2002,2000,5702,13.0,14
2,1.0,4200,1.0,0,6,1020,0,1923,1660,4200,91.0,0
4,2.5,9699,2.0,0,10,3460,0,1987,3140,10631,28.0,4
3,1.0,8100,1.0,0,7,1170,850,1956,1480,7620,58.0,19
3,2.0,7466,1.0,0,7,1410,0,1983,1410,7610,31.0,5
4,3.5,66613,1.5,0,11,4380,0,1993,4010,70109,22.0,18
3,2.0,9047,2.0,0,8,2290,0,1984,2120,9275,30.0,15
2,1.0,6014,1.0,0,6,600,600,1949,1270,4652,65.0,13
3,2.5,28703,1.0,0,10,2620,0,1985,2950,30290,29.0,18
3,2.0,8820,1.0,0,7,1580,0,1967,1280,8500,47.0,17
3,2.0,8831,1.0,0,7,1460,370,1979,2330,8064,36.0,3
3,2.5,8057,1.0,0,8,1360,640,1998,2530,8964,17.0,14
2,1.0,3600,1.0,0,6,980,0,1907,1690,3600,108.0,7
4,2.5,20682,2.0,0,7,3040,0,2000,2670,9742,15.0,2
4,1.0,8100,1.0,0,7,1020,720,1962,1600,8949,52.0,5
3,2.0,7300,1.5,0,7,1450,0,1955,1660,9069,59.0,19
3,2.5,4200,2.0,0,7,1560,0,2003,1560,4200,11.0,14
4,2.5,8909,1.0,2,8,1690,360,1986,2190,8912,28.0,17
3,2.0,12823,1.0,0,7,1460,300,1956,1450,10800,58.0,6
3,3.5,1975,2.0,3,8,1310,430,1998,1740,1975,17.0,13
3,1.0,8789,1.0,0,7,910,0,1966,1160,8789,48.0,8
3,2.0,7532,1.0,0,7,1700,0,1987,1690,7405,27.0,12
3,2.0,7410,1.0,0,7,1500,0,1973,1750,7990,42.0,5
4,2.0,5750,1.0,0,7,1160,470,1947,1640,5750,68.0,0
3,1.5,9800,1.0,0,7,1370,0,1968,1370,9800,47.0,6
2,2.5,1132,2.0,0,8,1130,260,2006,1400,1237,9.0,13
3,2.0,67756,1.0,0,7,1540,0,1900,2060,67756,42.0,18
3,1.0,7500,1.0,0,7,1190,0,1968,1200,9750,46.0,12
3,3.5,21870,2.0,0,10,4500,0,2004,4670,23058,10.0,12
4,3.0,8154,1.0,0,7,1380,990,1977,2100,8148,38.0,19
2,1.5,1934,2.0,0,7,1360,0,1978,1360,1898,36.0,6
2,2.0,18537,1.0,0,6,870,0,1946,1300,22800,68.0,6
4,2.5,7051,2.0,0,11,3700,0,2006,3580,6175,8.0,4
6,3.0,5150,2.0,0,8,2430,1070,1909,1430,3860,105.0,7
3,2.0,9600,1.0,0,8,1670,0,1961,1900,9600,53.0,13
3,2.0,8400,1.0,0,8,1180,460,1968,1600,8120,46.0,17
3,2.0,12825,1.0,1,9,3400,0,1961,2510,11574,54.0,13
3,2.0,3500,1.0,0,7,1030,1030,1951,1110,6000,64.0,13
3,2.0,36537,1.0,0,7,1330,0,1989,1650,35100,26.0,12
3,2.0,3600,1.5,0,7,1580,750,1900,1750,3600,114.0,13
5,4.0,7920,3.0,4,9,2900,800,1983,2860,6360,31.0,19
3,2.0,3000,1.5,2,8,1430,560,1927,1780,5000,87.0,13
5,3.0,5917,1.0,0,7,1220,800,1993,2130,5529,21.0,13
5,2.0,7781,1.0,0,9,1580,1400,1960,2310,7781,54.0,19
4,3.5,5267,2.0,0,10,3990,0,2008,3230,6481,6.0,15
2,1.0,6600,1.0,0,6,790,0,1949,1520,4400,65.0,13
2,1.0,8000,1.0,0,6,1060,0,1941,1390,8000,73.0,8
3,2.0,54014,1.0,0,7,1450,810,1962,2140,44431,52.0,18
2,2.5,2983,2.0,0,8,1900,0,2006,1510,3876,8.0,2
5,2.5,6983,2.0,0,10,3361,0,2006,3112,6920,8.0,12
4,2.0,6000,1.0,0,7,1020,1020,1943,1440,6000,71.0,0
4,2.5,129808,2.0,0,10,4070,0,1998,4070,102366,16.0,14
1,1.0,5196,1.0,0,7,720,0,1911,1580,5762,103.0,7
3,2.0,8400,1.5,0,8,2000,0,1959,2000,8400,55.0,19
3,2.0,8976,1.0,0,7,1300,0,1967,1430,9750,47.0,17
2,2.5,2229,2.0,0,7,1420,0,2004,1500,2230,10.0,5
3,2.0,5338,1.0,0,7,770,770,1954,1680,6525,60.0,19
3,2.0,5338,1.0,0,7,770,770,1954,1680,6525,61.0,19
3,3.0,2750,2.0,1,7,1780,580,1983,1970,5800,31.0,19
4,3.0,29043,2.0,0,9,3720,0,1991,1610,23000,23.0,10
3,2.0,13500,1.0,0,7,1690,0,1978,1950,10500,37.0,13
3,2.0,5000,1.0,0,8,1150,1150,1938,2300,5000,76.0,7
4,2.0,7088,1.0,0,8,1650,0,1973,1850,7523,42.0,4
2,1.0,6448,1.0,0,7,990,0,1948,1130,7200,66.0,8
4,2.0,8410,2.0,0,8,2130,0,1977,2170,8400,37.0,15
4,2.5,52707,2.0,0,10,3320,0,1999,3040,54450,15.0,4
3,2.0,8875,1.0,0,7,1290,670,1965,1890,8700,49.0,17
2,1.0,2500,1.0,0,6,770,0,1913,1500,8286,54.0,3
4,2.0,3600,1.5,0,7,2010,0,1902,2010,3600,112.0,7
3,1.0,11117,1.0,0,7,910,0,1955,1490,8416,59.0,17
3,1.0,6628,1.0,0,7,1200,0,1952,1330,6768,62.0,19
4,2.5,6246,2.0,0,7,3570,0,2005,2260,5231,10.0,4
3,2.5,8085,2.0,0,7,1820,0,1983,1860,8625,31.0,5
3,2.0,7005,3.0,2,9,2670,260,1999,2450,6460,15.0,7
3,2.0,4050,1.0,0,7,870,610,1926,1350,4500,88.0,19
4,2.5,16164,1.5,0,7,2245,1060,1922,1620,8883,58.0,19
4,2.5,5000,1.0,0,7,1650,580,2006,2090,4637,9.0,5
3,1.0,7800,1.0,0,7,1560,0,1955,1468,9375,60.0,8
3,1.0,7200,1.0,0,6,880,150,1948,1030,7200,66.0,0
3,4.0,3600,1.5,0,7,1690,690,1927,1990,3520,87.0,13
3,1.0,7903,1.0,0,6,1010,0,1948,1010,7903,67.0,19
2,2.0,2700,1.0,0,7,1030,1030,1929,1390,2700,85.0,19
4,2.5,10580,2.0,0,8,2370,0,1966,1590,8584,48.0,5
4,2.5,37451,2.0,0,8,2242,0,1995,2242,13125,19.0,3
2,1.5,1263,2.0,0,7,1078,0,1990,1078,1263,24.0,3
2,1.0,7250,1.0,0,7,890,0,1943,900,7000,72.0,19
3,1.5,24539,2.0,0,7,2120,580,1977,1830,11000,1.0,2
4,2.5,27081,2.0,0,8,2450,0,1985,2630,12025,30.0,18
3,2.0,8250,1.0,0,7,1420,0,1960,2020,8250,54.0,10
3,1.5,2114,1.5,0,8,1280,0,1904,1540,1456,110.0,13
5,3.0,15118,1.0,0,9,1780,1130,1972,2880,15253,42.0,15
4,2.0,10050,2.0,0,8,2430,0,1979,2390,10250,35.0,15
2,2.5,6359,2.0,0,7,1860,0,2003,1860,6359,11.0,14
3,2.0,12669,1.0,0,7,1800,0,1956,1970,9775,24.0,3
3,1.5,8815,1.0,0,7,1020,940,1958,1760,9534,56.0,15
2,1.0,3840,1.0,0,7,840,0,1926,1310,3840,88.0,7
4,2.0,8750,1.0,0,8,1330,750,1967,1790,8750,47.0,17
4,2.5,5077,1.5,0,8,1480,730,1912,1740,5000,102.0,0
3,1.5,5240,1.0,0,7,610,600,1983,1560,5240,31.0,0
3,2.5,941,3.0,0,9,1350,0,2007,1640,1369,8.0,7
3,2.0,5146,2.0,0,8,1860,0,1991,1950,5146,24.0,4
3,2.0,4500,1.0,3,7,1090,850,1926,1700,4500,88.0,7
4,3.5,5222,2.0,0,9,3400,0,2005,3190,5326,10.0,14
4,2.5,9385,2.0,0,8,2240,0,1991,2010,9000,23.0,19
3,2.0,8239,1.0,0,7,1170,0,1981,1180,7866,33.0,14
2,2.0,7280,2.0,0,7,1510,0,1987,1510,8120,27.0,4
4,3.5,41458,2.0,2,11,3740,0,2000,3750,38325,14.0,18
4,2.5,46609,2.0,0,8,2690,0,1980,1500,34800,23.0,14
4,2.0,6204,1.0,2,7,1180,580,1950,1990,6240,64.0,8
4,2.0,4066,1.5,0,6,1270,910,1911,1400,1343,104.0,13
4,2.0,9000,1.0,0,7,1560,0,1969,1510,8848,45.0,10
3,2.5,4050,2.0,0,7,1780,0,2001,1571,4976,13.0,19
3,2.0,6908,1.0,0,7,1260,0,1994,1810,7159,20.0,14
4,2.0,3250,1.5,0,8,1570,0,1928,1570,5720,87.0,0
4,2.0,4960,2.0,0,7,1710,310,1938,1590,4550,76.0,7
4,1.5,3075,2.0,0,7,1420,80,1929,1480,3774,85.0,7
4,2.5,8056,1.0,0,7,1170,500,1961,1360,8056,54.0,8
3,3.5,8072,2.0,0,10,2920,700,1999,3680,9624,16.0,15
2,1.5,1309,2.0,0,7,860,150,2007,1190,3060,7.0,13
3,1.5,13503,1.0,0,6,1460,0,1977,1460,13394,38.0,14
3,2.0,6117,1.0,2,8,1350,440,1940,1960,5554,74.0,7
3,2.0,9621,2.0,0,7,1760,0,1995,1810,6589,19.0,2
3,3.5,1682,2.0,0,7,1480,310,2006,1150,4000,8.0,13
3,1.0,6000,1.0,0,7,1050,0,1952,1720,6000,63.0,0
4,2.5,6394,2.0,0,8,2590,0,2003,2500,5328,12.0,3
3,1.0,8645,1.0,0,7,1040,0,1962,1290,8645,52.0,12
4,2.5,14565,2.0,0,11,3190,0,1990,3420,20475,24.0,18
4,2.5,14565,2.0,0,11,3190,0,1990,3420,20475,24.0,18
4,2.0,9726,1.0,0,9,2180,0,1966,2560,10244,49.0,13
4,3.0,6838,2.0,0,8,2110,0,1991,2100,7280,23.0,12
2,1.5,5000,1.5,0,6,1210,0,1907,1570,5000,107.0,7
4,2.5,7846,2.0,0,8,2410,0,1992,2380,7914,22.0,6
3,2.5,7807,2.0,0,9,1980,0,1989,1590,7579,25.0,3
4,2.5,9135,1.0,0,8,1600,770,1967,2050,9468,47.0,15
3,2.0,2218,1.5,0,7,1270,450,1931,1130,1600,11.0,7
2,1.0,5026,1.0,0,6,750,0,1942,1260,5040,72.0,0
3,2.0,10418,1.0,0,8,1810,700,1968,2510,9435,47.0,19
3,2.5,156816,2.0,0,8,2577,0,2000,2090,156816,15.0,12
3,1.5,4773,2.0,0,8,1540,0,1941,1540,5750,5.0,0
1,1.0,2500,1.0,0,7,720,0,1910,1520,3750,105.0,7
3,2.0,8158,1.0,0,8,1450,360,1984,1740,9532,30.0,4
3,2.0,8400,1.0,0,7,1380,0,1967,1540,8400,48.0,17
4,2.0,6000,1.0,0,7,1690,0,1957,1350,6000,57.0,5
3,1.0,3060,1.0,0,7,860,560,1923,1350,4000,91.0,7
3,2.5,5000,1.5,0,7,2110,890,1918,1970,5000,96.0,13
4,2.0,10319,1.0,3,8,1270,1010,1989,2280,9767,25.0,17
4,2.0,8800,2.0,0,6,1560,0,1942,1480,10000,48.0,8
3,2.0,10758,1.0,0,6,940,940,1952,2060,21000,62.0,5
3,2.5,5284,2.0,0,8,2320,0,2004,2320,4383,11.0,4
3,2.0,7171,1.0,0,7,1010,0,1967,1250,7560,47.0,3
3,1.0,5000,1.0,0,6,1120,0,1917,1050,5000,97.0,0
3,2.0,16194,1.0,0,8,1560,0,1961,2430,16193,53.0,15
4,1.5,12197,1.0,0,7,1860,0,1964,1510,11761,50.0,3
3,1.5,8686,1.0,0,7,1150,0,1963,1760,8798,51.0,5
4,2.0,9380,1.0,0,7,1920,0,1964,1580,8580,50.0,10
3,2.5,3044,2.0,0,7,1460,0,2000,1490,3044,14.0,13
3,3.5,1501,2.0,0,8,1430,390,2014,1550,1501,0.0,13
4,3.0,9460,1.0,0,7,1480,750,1960,1760,10878,54.0,4
4,2.5,7476,2.0,0,8,2070,0,2003,2430,5500,11.0,12
4,3.0,3060,1.5,0,7,1550,740,1928,1460,3060,86.0,19
3,1.0,20400,1.0,0,6,1220,0,1959,1640,53578,55.0,1
4,3.0,13777,1.5,2,9,1720,900,1926,3530,9287,88.0,13
3,1.0,6906,1.0,0,6,850,0,1948,1150,6907,66.0,19
3,2.5,1308,3.0,0,8,1740,0,2008,1740,1280,7.0,0
4,2.5,7754,2.0,0,8,2140,0,1996,1690,7775,18.0,19
3,2.5,12708,2.0,0,8,2070,0,1996,2620,9617,18.0,15
3,2.5,4075,2.0,0,7,1680,0,2008,1710,4075,6.0,2
2,1.0,4956,1.0,2,7,1000,0,1916,1830,4959,98.0,7
3,3.0,12690,1.0,0,10,2550,790,1956,3340,9480,26.0,19
3,2.5,2767,2.0,0,8,1260,0,1999,1310,2767,15.0,5
4,2.0,32496,1.0,0,9,2430,0,1993,2750,35506,21.0,18
3,2.5,9528,2.0,0,10,3380,0,1994,3630,14089,20.0,15
2,1.0,3500,1.0,0,7,1100,0,1908,2050,4000,106.0,7
3,2.5,3172,2.0,0,7,1600,0,2002,1690,3698,12.0,2
3,2.5,2216,2.0,2,9,2090,515,1979,2605,1979,36.0,10
2,2.0,4667,1.0,0,8,1850,0,2010,1860,6008,5.0,2
3,2.0,7651,2.0,0,8,1830,0,1986,2160,8442,28.0,6
3,3.0,18892,1.0,4,8,1650,1400,1962,1170,70973,52.0,17
2,1.5,1055,2.0,0,8,1200,40,1967,1410,1340,47.0,10
3,2.0,8163,2.0,0,7,2100,0,1984,1410,7515,30.0,6
3,1.0,15603,1.0,0,7,1250,0,1959,1720,10220,55.0,5
2,2.0,4800,2.0,0,7,1230,0,1952,1560,7200,11.0,19
3,2.0,9826,1.0,0,7,1690,0,1988,1980,9826,27.0,17
3,1.0,8870,1.5,0,7,1520,0,1951,1520,7800,63.0,19
4,2.0,6302,2.0,0,7,1890,0,1997,1690,5369,17.0,12
4,2.0,8900,1.0,0,8,1990,0,1972,2620,8925,43.0,15
3,2.0,3900,1.0,0,7,1480,0,1980,1830,6956,34.0,17
3,2.0,3900,1.0,0,7,1480,0,1980,1830,6956,34.0,17
3,2.5,2374,2.0,0,8,1770,350,2005,2480,3043,9.0,10
3,3.5,1077,2.0,0,7,1300,180,2007,1140,2003,7.0,13
3,1.0,8412,1.0,0,7,1250,0,1975,1840,8976,40.0,18
4,2.5,7972,2.0,0,8,2010,0,1989,2100,8511,25.0,4
5,2.5,35283,1.0,0,10,1800,1350,1975,3280,35283,39.0,10
3,3.5,5717,2.0,0,10,3010,0,2000,2780,5138,14.0,15
5,4.0,5823,2.0,0,9,3000,920,2000,3000,5297,15.0,4
6,3.0,3192,2.0,0,8,2180,700,1919,1870,4533,95.0,7
2,2.0,5663,1.0,0,10,1720,830,2011,2560,3828,3.0,15
5,1.0,9022,1.5,0,7,1120,0,1962,1310,7500,52.0,3
4,3.0,10918,1.0,0,8,1900,1240,1968,3170,10918,28.0,3
4,2.5,9614,1.0,2,9,1740,1250,1976,3370,12085,39.0,17
2,1.0,12625,1.0,3,7,1120,0,1940,1880,6828,75.0,0
4,1.5,8775,1.0,0,7,1570,0,1943,980,8775,71.0,8
3,3.0,4000,2.0,0,8,2210,0,2008,2230,4674,6.0,2
4,2.5,5800,2.0,0,9,2390,0,2000,2590,6507,15.0,4
3,2.0,8625,1.0,0,8,1520,0,1976,2080,9200,38.0,3
5,2.0,7986,1.0,0,7,1060,770,1962,1410,7260,52.0,0
4,3.5,5900,2.0,2,8,2640,0,1937,1700,5900,16.0,0
3,2.5,5782,2.0,0,8,1740,0,1989,2080,5782,25.0,4
3,2.0,8300,1.0,0,8,1550,0,1965,1860,8000,49.0,5
3,1.0,8075,1.0,0,7,1040,0,1961,1450,8075,53.0,10
3,2.0,7200,2.0,0,8,1640,0,1985,1830,8372,29.0,15
3,2.0,7200,2.0,0,8,1640,0,1985,1830,8372,29.0,15
3,2.0,10065,1.0,0,7,1260,0,1954,1320,10278,0.0,15
3,1.5,1174,2.0,0,7,840,330,2007,1170,2537,7.0,0
3,2.0,13500,1.0,0,7,1090,500,1980,1540,10375,34.0,14
3,2.5,6725,1.0,0,7,1330,420,1993,1670,7744,22.0,14
4,2.5,4338,2.0,0,7,1770,0,2001,1770,6606,14.0,14
3,2.5,10200,1.0,0,7,1360,800,1978,2010,7850,37.0,19
4,2.0,15860,1.0,0,9,2360,0,1977,2650,11798,38.0,4
3,2.0,12543,1.0,0,8,1180,800,1978,2090,8539,36.0,17
4,1.5,5444,1.5,0,8,1620,0,1955,1620,6912,59.0,19
2,3.0,9854,1.0,0,9,2700,0,2012,1440,4168,2.0,2
5,2.0,16553,2.0,2,9,2470,800,1968,3690,17916,46.0,13
2,1.0,6150,1.0,0,6,870,0,1941,1120,6150,73.0,0
2,2.0,3340,1.0,0,6,700,140,1912,1700,3980,102.0,7
3,3.5,1168,2.0,2,8,1080,260,2002,1650,1378,13.0,7
3,2.5,1256,3.0,0,8,1540,0,2004,1500,1350,10.0,7
2,2.0,8975,1.0,0,6,1650,0,1942,1260,8668,73.0,0
3,2.5,4611,2.0,0,8,2630,0,2001,2220,5250,14.0,11
4,2.0,9727,1.0,0,7,1100,780,1979,1790,10274,36.0,3
4,2.5,4500,2.0,0,8,1980,0,1989,1770,4595,25.0,4
3,1.0,10730,1.0,0,7,1000,500,1977,1570,12210,38.0,2
3,2.0,8235,1.5,0,6,1230,0,1959,1080,10281,55.0,8
5,2.0,8925,1.0,0,7,1170,800,1977,1910,8025,37.0,6
2,1.5,8040,1.0,0,7,1520,0,1951,1440,8040,63.0,19
4,3.0,5390,1.0,0,8,1300,1300,1960,2550,5600,54.0,7
4,2.0,9200,1.5,0,7,2290,0,1920,2140,9200,95.0,8
3,2.0,8470,1.0,2,7,1329,650,1956,1650,8591,59.0,17
4,1.5,17918,1.0,0,8,1190,630,1962,1890,15241,53.0,15
3,1.5,8560,1.0,0,7,1200,0,1975,1550,7800,39.0,3
3,1.0,7636,1.0,0,7,1210,0,1952,1530,5900,63.0,13
4,2.5,2601,2.0,0,7,1440,530,1999,1760,3025,16.0,13
2,1.0,11500,1.0,0,7,1040,0,1947,1300,11954,68.0,6
3,2.0,4000,1.0,0,7,1070,850,1950,2280,4000,64.0,7
2,1.5,1146,3.0,0,7,1020,0,2001,1138,1156,14.0,7
3,1.0,7500,1.0,0,7,1060,600,1940,1450,7500,74.0,19
3,2.0,7416,1.0,0,7,1220,450,1974,1710,7416,40.0,15
5,4.5,8019,2.0,0,10,3810,0,2008,3390,7713,6.0,4
4,2.0,10332,1.0,0,7,1010,1010,1954,2240,8379,60.0,8
3,2.0,1407,3.0,0,7,1390,0,2004,1390,1628,11.0,19
3,1.5,10100,1.0,0,7,1110,900,1964,1900,10100,51.0,8
4,2.0,5000,1.5,1,7,1640,180,1945,2060,5000,69.0,19
3,2.5,1971,2.0,0,8,1630,0,1996,1630,3451,19.0,19
3,2.0,11989,1.0,0,9,2270,0,1968,2880,12439,46.0,15
3,2.0,219542,2.0,0,7,1870,880,1981,2430,219542,33.0,2
3,2.5,15020,1.0,2,9,1600,450,1960,2930,15050,54.0,19
3,2.5,6732,2.0,0,7,1610,0,1994,1680,7414,21.0,12
3,2.5,7715,2.0,0,7,2140,0,1991,1990,7628,23.0,17
